"","task_id","learner_id","harrell_c","uno_c","rcll","rcll_erv","logloss","logloss_erv","intlogloss","intlogloss_erv","brier_proper","brier_proper_erv","brier_improper","brier_improper_erv","dcalib","caliba_ratio","caliba_diff","tuned","learner_group"
"902","patient","Pen",0.6700963139534,0.671159422397614,3.02140331839585,0.0152882890857178,13.5593617619033,0.0139370307471143,0.245766629527518,0.067908915736584,0.0885076134087308,0.0898272108749678,0.107095196689023,0.0584080903144825,2.0294910612863,0.997213555798959,0.0330902880457757,"rcll","Classical"
"903","patient","AFT",0.668304753303528,0.668957829475403,1.45795201671661,0.52339595365336,6.07239538086968,0.557024349522858,0.259326298339683,0.0162249875403348,0.0909834130297633,0.0641717151061838,0.107211158025218,0.0572979759746735,2.63112376149215,0.981200727658493,0.0415522182623127,"rcll","Classical"
"904","patient","Flex",0.668425238132477,0.668871927261353,3.02969710042546,0.0125840322059397,13.5930924472892,0.0115161394637664,0.245936463586277,0.0669909383768406,0.0881119449247547,0.0936723790480074,0.107280908387112,0.0566459655212506,2.15093876966635,0.989728889129296,0.0428781578007107,"rcll","Classical"
"905","patient","RFSRC",0.598305344581604,0.598016726970673,3.8243382229643,-0.248819135698342,17.3578539569352,-0.264893866468369,0.25470442627198,0.0339599318276854,0.0941377828974296,0.0320096510906187,0.111038447501775,0.0234944507710561,2.29810114522543,0.98741193489015,0.0258313862038134,"rcll","Trees"
"906","patient","RAN",0.67261803150177,0.672322201728821,3.82187535974937,-0.24802443375106,17.3441007971472,-0.26388442420125,0.24570952562766,0.06849641586501,0.0910963036260249,0.06374472215434,0.10839707488661,0.0470195869521495,3.31067238804381,0.973537759509575,0.0264622404904245,"rcll","Trees"
"907","patient","CIF",0.664973282814026,0.664871883392334,3.0660241367436,0.000477628200553415,13.7647032526608,-0.00130469508900013,0.252062411868848,0.0444609196327647,0.093230643321064,0.0420248577800418,0.109598821721921,0.0365898554188126,2.85297794989878,1.00886284163134,0.010750142526859,"rcll","Trees"
"908","patient","ORSF",0.661561059951782,0.661708772182465,3.08013073001775,-0.00425410371596286,13.8348058876091,-0.00653876525981014,0.250551664414454,0.0499349087823117,0.0924707681212424,0.0494645833351523,0.109026790025611,0.0414259647069504,1.60181075207791,1.00929649990741,0.0174767503195566,"rcll","Trees"
"909","patient","RRT",0.620632612705231,0.61974561214447,3.32059520734025,-0.0820218254713627,13.0177740695387,0.0534776458381787,0.141820919963385,0.461310607354315,0.0506202633009905,0.478564167788832,0.165944286659788,-0.460576697527499,119.062846885106,0.307363765548047,0.692636234451953,"rcll","Trees"
"910","patient","MBST",0.666936135292053,0.667037403583527,3.03931446792262,0.0093880481006549,13.6426207698752,0.00782456917201271,0.24553880304793,0.0685468354012686,0.0887908447763768,0.0868044755030146,0.107280304537336,0.0566561928403125,2.03104542792343,0.996070217035086,0.0338780090946086,"rcll","Boosting"
"911","patient","XGBCox",0.653877818584442,0.653377628326416,3.04557603905425,0.00726581992708726,13.6618727560394,0.00631195143489334,0.248517794703927,0.0569140510059857,0.088712820381346,0.0873766327758492,0.107957454497828,0.0504535234906694,2.24676025114251,0.987780693132612,0.0358919084317944,"rcll","Boosting"
